GeneratorName=FCCS 3.0,GeneratorVersion=3.0.0,DateCreated=11/18/2017
fuelbed_number,filename,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,pile_clean_loading,pile_dirty_loading,pile_vdirty_loading,Total_available_fuel_loading,efg_natural,efg_activity
31542,fuelbed_31542.xml,70,230.000000,4.004035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.500000,0.000000,90.000000,0.000000,0.200000,0.000000,80.000000,0.000000,0.140000,0.220000,0.350000,0.500000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,3.000000,0.000000,0.000000,0.000000,18.414036,11,11
31543,fuelbed_31543.xml,70,230.000000,6.006052,1.524600,1.629416,0.000000,0.000000,0.000000,0.000000,0.000000,5.500000,0.000000,90.000000,0.000000,0.100000,0.000000,80.000000,0.000000,0.210000,0.450000,0.400000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,1.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,5.500000,0.000000,0.000000,0.000000,26.270067,11,11
31544,fuelbed_31544.xml,70,230.000000,6.756808,2.286900,1.629416,0.000000,0.000000,0.000000,0.000000,0.000000,5.500000,0.000000,90.000000,0.000000,0.050000,0.000000,80.000000,0.000000,0.280000,0.890000,0.450000,1.500000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,2.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,5.500000,0.000000,0.000000,0.000000,28.993124,11,11
32141,fuelbed_32141.xml,71,230.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,90.000000,0.000000,0.500000,0.000000,80.000000,0.000000,1.300000,0.200000,0.150000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.350000,11,11
32142,fuelbed_32142.xml,71,230.000000,1.234436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.500000,0.000000,90.000000,0.000000,0.300000,0.000000,80.000000,0.000000,1.300000,0.200000,0.150000,0.500000,0.380000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.400000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.500000,0.000000,0.000000,0.000000,9.944436,11,11
32143,fuelbed_32143.xml,71,230.000000,5.150965,0.000000,1.437480,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,0.000000,90.000000,0.000000,0.100000,0.000000,80.000000,0.000000,2.600000,0.400000,0.300000,1.000000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.400000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.500000,0.000000,0.000000,0.000000,20.988447,11,11
32144,fuelbed_32144.xml,71,230.000000,5.532518,0.000000,2.090880,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,0.000000,90.000000,0.000000,0.100000,0.000000,80.000000,0.000000,4.000000,0.600000,0.480000,1.500000,1.250000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,5.000000,0.000000,0.000000,0.000000,30.303400,11,11
32145,fuelbed_32145.xml,71,230.000000,8.966495,0.000000,1.742400,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,0.000000,90.000000,0.000000,0.100000,0.000000,80.000000,0.000000,5.230000,0.800000,0.580000,1.750000,1.750000,1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,5.500000,0.000000,0.000000,0.000000,36.668896,11,11
32146,fuelbed_32146.xml,71,230.000000,8.966495,0.000000,1.742400,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,0.000000,90.000000,0.000000,0.100000,0.000000,80.000000,0.000000,5.230000,0.800000,0.580000,2.000000,1.750000,1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,5.500000,0.000000,0.000000,0.000000,36.918896,11,11
33141,fuelbed_33141.xml,52,230.000000,0.476438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,90.000000,0.000000,0.300000,0.000000,80.000000,0.000000,0.070000,0.160000,0.250000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.506438,9,9
33142,fuelbed_33142.xml,52,230.000000,1.586619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,90.000000,0.000000,0.200000,0.000000,80.000000,0.000000,0.140000,0.220000,0.350000,0.500000,0.380000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.856618,9,9
33143,fuelbed_33143.xml,52,230.000000,6.620526,0.000000,1.257795,0.000000,0.000000,0.000000,0.000000,0.000000,4.500000,0.000000,90.000000,0.000000,0.100000,0.000000,80.000000,0.000000,0.210000,0.350000,0.400000,1.000000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.500000,0.000000,0.000000,0.000000,16.638321,9,9
33144,fuelbed_33144.xml,52,230.000000,7.110935,0.000000,1.829520,0.000000,0.000000,0.000000,0.000000,0.000000,4.500000,0.000000,90.000000,0.000000,0.050000,0.000000,80.000000,0.000000,0.280000,0.500000,0.450000,1.500000,1.250000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,0.000000,0.000000,0.000000,20.020456,9,9
33145,fuelbed_33145.xml,52,230.000000,11.524621,0.000000,1.524600,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,90.000000,0.000000,0.050000,0.000000,80.000000,0.000000,0.350000,0.550000,0.500000,1.750000,1.750000,1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,1.000000,0.000000,0.000000,0.000000,25.449221,9,9
33146,fuelbed_33146.xml,52,230.000000,11.524621,0.000000,1.524600,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,90.000000,0.000000,0.050000,0.000000,80.000000,0.000000,0.420000,0.600000,0.550000,2.000000,1.750000,1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,1.000000,0.000000,0.000000,0.000000,24.919220,9,9
41111,fuelbed_41111.xml,75,230.000000,0.274330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.250000,0.000000,70.000000,0.000000,0.010000,0.080000,0.040000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984330,11,11
41112,fuelbed_41112.xml,75,230.000000,0.545524,0.000000,0.307250,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.200000,0.000000,70.000000,0.000000,0.020000,0.080000,0.040000,0.100000,0.150000,0.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.142773,11,11
41113,fuelbed_41113.xml,75,230.000000,2.425748,0.000000,0.307250,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.150000,0.000000,70.000000,0.000000,0.030000,0.160000,0.080000,0.150000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.502997,11,11
41114,fuelbed_41114.xml,75,230.000000,1.746538,0.000000,0.307250,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.040000,0.320000,0.160000,0.300000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.723788,11,11
41115,fuelbed_41115.xml,75,230.000000,1.940598,0.000000,0.307250,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.050000,0.000000,70.000000,0.000000,0.040000,0.400000,0.200000,0.600000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.987848,11,11
41116,fuelbed_41116.xml,75,230.000000,2.425748,0.000000,0.307250,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.030000,0.000000,70.000000,0.000000,0.050000,0.400000,0.200000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.812997,11,11
41121,fuelbed_41121.xml,75,230.000000,0.438928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.200000,0.000000,70.000000,0.000000,0.020000,0.080000,0.080000,0.100000,0.150000,0.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.968928,11,11
41122,fuelbed_41122.xml,75,230.000000,0.818286,0.000000,0.658392,0.000000,0.000000,0.000000,0.000000,0.000000,0.650000,0.000000,90.000000,0.000000,0.150000,0.000000,70.000000,0.000000,0.040000,0.090000,0.080000,0.200000,0.150000,0.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.436677,11,11
41123,fuelbed_41123.xml,75,230.000000,3.503857,0.000000,1.021117,0.000000,0.000000,0.000000,0.000000,0.000000,0.650000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.050000,0.190000,0.160000,0.250000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,8.174974,11,11
41124,fuelbed_41124.xml,75,230.000000,2.522777,0.000000,1.524056,0.000000,0.000000,0.000000,0.000000,0.000000,0.650000,0.000000,90.000000,0.000000,0.050000,0.000000,70.000000,0.000000,0.070000,0.350000,0.200000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,8.716832,11,11
41125,fuelbed_41125.xml,75,230.000000,2.803086,0.000000,2.895705,0.000000,0.000000,0.000000,0.000000,0.000000,0.650000,0.000000,90.000000,0.000000,0.030000,0.000000,70.000000,0.000000,0.090000,0.450000,0.250000,0.750000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,11.468792,11,11
41126,fuelbed_41126.xml,75,230.000000,3.503857,0.000000,1.097320,0.000000,0.000000,0.000000,0.000000,0.000000,0.650000,0.000000,90.000000,0.000000,0.020000,0.000000,70.000000,0.000000,0.100000,0.450000,0.250000,1.000000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,10.821177,11,11
41131,fuelbed_41131.xml,75,230.000000,0.470448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,90.000000,0.000000,0.150000,0.000000,70.000000,0.000000,0.030000,0.100000,0.090000,0.100000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.990448,11,11
41132,fuelbed_41132.xml,75,230.000000,0.845562,0.000000,0.705672,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.050000,0.250000,0.140000,0.250000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.641233,11,11
41133,fuelbed_41133.xml,75,230.000000,3.620652,0.000000,1.094445,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,90.000000,0.000000,0.050000,0.000000,70.000000,0.000000,0.080000,0.500000,0.210000,0.500000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,1.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,11.505098,11,11
41134,fuelbed_41134.xml,75,230.000000,3.609512,0.000000,1.633500,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,90.000000,0.000000,0.030000,0.000000,70.000000,0.000000,0.110000,0.600000,0.280000,0.750000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.000000,0.000000,0.000000,0.000000,14.163013,11,11
41135,fuelbed_41135.xml,75,230.000000,4.010570,0.000000,3.920399,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,90.000000,0.000000,0.020000,0.000000,70.000000,0.000000,0.130000,0.750000,0.350000,1.000000,1.250000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,18.530970,11,11
41136,fuelbed_41136.xml,75,230.000000,4.932354,0.000000,3.920399,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,90.000000,0.000000,0.010000,0.000000,70.000000,0.000000,0.160000,1.000000,0.400000,1.250000,1.500000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,20.922752,11,11
41211,fuelbed_41211.xml,75,230.000000,0.198046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.500000,0.000000,60.000000,0.000000,1.140000,0.400000,1.900000,2.500000,1.250000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,15.638045,11,11
41212,fuelbed_41212.xml,75,230.000000,0.339507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,90.000000,0.000000,0.500000,0.000000,60.000000,0.000000,2.380000,0.680000,1.370000,1.500000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.500000,0.000000,0.000000,0.000000,14.269506,11,11
41213,fuelbed_41213.xml,75,230.000000,1.046812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,90.000000,0.000000,0.500000,0.000000,60.000000,0.000000,3.960000,1.140000,1.370000,2.500000,1.250000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,20.516813,11,11
41313,fuelbed_41313.xml,75,230.000000,0.259400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.000000,60.000000,0.000000,1.990000,0.940000,3.220000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.500000,0.000000,0.000000,0.000000,14.309402,11,11
41314,fuelbed_41314.xml,75,230.000000,0.583650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.000000,60.000000,0.000000,2.970000,1.400000,4.800000,3.000000,1.500000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.153650,11,11
41315,fuelbed_41315.xml,75,230.000000,0.881959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.000000,60.000000,0.000000,2.970000,1.400000,4.800000,3.000000,1.500000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.451960,11,11
41316,fuelbed_41316.xml,75,230.000000,1.102449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.000000,60.000000,0.000000,2.970000,1.400000,4.800000,3.000000,1.500000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.672451,11,11
41413,fuelbed_41413.xml,75,230.000000,0.259400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,2.000000,0.000000,60.000000,0.000000,2.170000,1.020000,3.500000,2.750000,1.380000,1.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.500000,0.000000,0.000000,0.000000,18.459402,11,11
41414,fuelbed_41414.xml,75,230.000000,0.583650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,2.000000,0.000000,60.000000,0.000000,2.970000,1.400000,4.800000,3.750000,1.880000,1.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.763649,11,11
41415,fuelbed_41415.xml,75,230.000000,0.881959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,2.000000,0.000000,60.000000,0.000000,2.970000,1.400000,4.800000,3.750000,1.880000,1.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.061960,11,11
41416,fuelbed_41416.xml,75,230.000000,1.102449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,2.000000,0.000000,60.000000,0.000000,2.970000,1.400000,4.800000,3.750000,1.880000,1.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.282450,11,11
41513,fuelbed_41513.xml,70,220.000000,2.425748,0.000000,0.307250,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.150000,0.000000,70.000000,0.000000,0.030000,0.160000,0.080000,0.150000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.502997,11,11
41514,fuelbed_41514.xml,70,220.000000,1.746538,0.000000,0.307250,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.150000,0.000000,70.000000,0.000000,0.350000,0.320000,0.160000,0.300000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.083788,11,11
41523,fuelbed_41523.xml,70,220.000000,3.503857,0.000000,1.021117,0.000000,0.000000,0.000000,0.000000,0.000000,0.650000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.050000,0.190000,0.080000,0.250000,0.300000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,8.094975,11,11
41532,fuelbed_41532.xml,70,220.000000,0.845562,0.000000,0.705672,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,90.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.050000,0.250000,0.140000,0.250000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.341234,11,11
41533,fuelbed_41533.xml,70,220.000000,3.620652,0.000000,1.094445,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,90.000000,0.000000,0.050000,0.000000,70.000000,0.000000,0.080000,0.500000,0.210000,0.500000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,1.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,11.255098,11,11
41534,fuelbed_41534.xml,70,220.000000,3.609512,0.000000,1.633500,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,90.000000,0.000000,0.030000,0.000000,70.000000,0.000000,0.110000,0.600000,0.280000,0.750000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,2.000000,0.000000,0.000000,0.000000,14.163013,11,11
41541,fuelbed_41541.xml,70,220.000000,0.152112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,90.000000,0.000000,0.050000,0.000000,70.000000,0.000000,0.040000,0.150000,0.210000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.952111,11,11
41542,fuelbed_41542.xml,70,220.000000,0.846806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,90.000000,0.000000,0.030000,0.000000,70.000000,0.000000,0.070000,0.150000,0.210000,0.750000,0.380000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.500000,0.000000,0.000000,0.000000,4.916806,11,11
41543,fuelbed_41543.xml,70,220.000000,2.705076,0.000000,0.912669,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,90.000000,0.000000,0.010000,0.000000,70.000000,0.000000,0.110000,0.300000,0.420000,1.000000,0.750000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,2.500000,0.000000,0.000000,0.000000,11.157745,11,11
