Filename,Fuelbed_number,Fuelbed_name,Benchmark_ROS,Benchmark_FL,Benchmark_RI,Benchmark_RI_Shrub,Benchmark_RI_Herb,Benchmark_RI_Wood,Benchmark_RI_LLM,Crosswalk13,ROS%13,FL%13,Crosswalk40,ROS%40,FL%40,Custom_ROS,Custom_FL,Custom_RI,Custom_RI_Shrub,Custom_RI_Herb,Custom_RI_Wood,Custom_RI_LLM,Custom_Crosswalk13,Custom_ROS%13,Custom_FL%13,Custom_Crosswalk40,Custom_ROS%40,Custom_FL%40,FCC_Code,Surface_fire_potential,Reaction_potential,Spread_potential,Flamelength_potential,Crown_fire_potential,Crown_initiation_potential,Crown-crown_trans_potential,Crownfire_spread_potential,Available_fuel_potential,Flame_available_potential,Smolder_available_potential,Residual_smolder_potential,Depth_shrub,Depth_herb,Depth_woody,Depth_LLM,Depth_surface_fuels,PercentCover_shrub,PercentCover_herb,PercentCover_woody,PercentCover_LLM,Tree_over_crown_load,Tree_mid_crown_load,Tree_under_crown_load,Tree_aboveground_load,Snag_class1_foliage_load,Snag_class1_wood_load,Snag_class1_other_load,Snag_class2_load,Snag_class3_load,Ladderfuels_load,Shrub_primary_load,Shrub_primary_crown_load,Shrub_secondary_load,Shrub_secondary_crown_load,Shrub_needleDrape_load,Herb_primary_load,Herb_secondary_load,Woody_sound_1hr_load,Woody_sound_10hr_load,Woody_sound_100hr_load,Woody_sound_1000hr_load,Woody_sound_10khr_load,Woody_sound_GT10k_load,Woody_rotten_1000hr_load,Woody_rotten_10k_load,Woody_rotten_GT10k_load,Woody_pile_load,Woody_stumps_sound_load,Woody_stumps_rotten_load,Woody_stumps_lightered_load,LLM_litter_load,LLM_lichen_load,LLM_moss_load,Ground_upperduff_load,Ground_lowerduff_load,Ground_basalaccum_load,Ground_squirrelmid_load,Total_aboveground_biomass,Total_carbon_load,Version
fuelbed_21524.xml,21524,"Mesic flatland 41-60 yr old long-needle pine plantation, 4-8 yr mFRI",10.3289,5.5852,5330.9888,3175.8909,1277.3075,261.5886,616.2022,10.0000,138.0870,118.8337,163.0000,51.9040,88.6537,10.3289,5.5852,5330.9888,3175.8909,1277.3075,261.5886,616.2022,10.0000,138.0870,118.8337,163.0000,51.9040,88.6537,642.0000,6.4277,5.8411,6.4277,4.7266,3.7036,2.6336,7.1922,3.6100,1.7474,1.2940,0.1094,0.3440,4.0000,1.0000,0.2083,0.0583,1.6092,50.0000,30.0000,15.0000,95.0000,3.2343,,0.1078,57.6015,,,,,,,4.0000,2.6000,,,0.0000,0.3000,,0.2900,0.2600,0.3200,1.5000,1.5000,1.5000,0.0000,0.0000,0.0000,,,,,0.8500,,,0.5000,,,,68.6215,31.0758,3.0.257
fuelbed_21532.xml,21532,"Mesic flatland 11-20 yr old long-needle pine plantation, 4-8 yr mFRI",10.9097,6.4261,6788.5942,4603.5029,1561.3311,136.9344,486.8258,12.0000,93.5656,88.0293,203.0000,53.2183,81.3436,10.9097,6.4261,6788.5942,4603.5029,1561.3311,136.9344,486.8258,12.0000,93.5656,88.0293,203.0000,53.2183,81.3436,731.0000,6.6060,6.5914,6.6060,5.0700,3.0927,4.7309,0.0000,2.4849,1.3126,1.1225,0.0779,0.1122,7.0000,1.0000,0.3583,0.0417,4.2950,70.0000,35.0000,15.0000,40.0000,1.2127,,,1.1295,,,,,,,8.0000,4.8800,,,0.0000,0.4500,,0.2000,0.1600,0.3000,0.8000,0.3800,0.3800,0.0000,0.0000,0.0000,,,,,1.5000,,,0.5000,,,,13.7995,4.3797,3.0.257
fuelbed_21533.xml,21533,"Mesic flatland 21-40 yr old long-needle pine plantation, 4-8 yr mFRI",11.0044,6.3456,6512.2207,4008.8845,1526.8831,285.2538,691.1990,12.0000,94.3770,86.9261,202.0000,96.5294,119.7283,11.0044,6.3456,6512.2207,4008.8845,1526.8831,285.2538,691.1990,12.0000,94.3770,86.9261,202.0000,96.5294,119.7283,742.0000,6.6346,6.4559,6.6346,5.0381,3.9652,3.5742,7.1922,3.2799,1.9801,1.5046,0.2886,0.1869,10.0000,1.0000,0.3583,0.0500,6.0315,70.0000,25.0000,15.0000,60.0000,1.9406,,0.4775,15.8363,,,,,,,8.0000,4.8800,,,0.0000,0.4000,,0.2800,0.3200,0.3500,1.0000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,1.9500,,,2.5000,,,,32.1363,13.5332,3.0.257
fuelbed_21534.xml,21534,"Mesic flatland 41-60 yr old long-needle pine plantation, 4-8 yr mFRI",11.3977,6.3623,6026.5615,3634.6260,1207.3314,493.4049,691.1990,12.0000,97.7507,87.1551,202.0000,99.9801,120.0438,11.3977,6.3623,6026.5615,3634.6260,1207.3314,493.4049,691.1990,12.0000,97.7507,87.1551,202.0000,99.9801,120.0438,743.0000,6.7521,6.2105,6.7521,5.0447,3.8025,3.0253,7.1922,3.4492,2.5422,1.8410,0.3148,0.3864,15.0000,1.0000,0.3583,0.0667,7.6507,60.0000,20.0000,15.0000,95.0000,3.2343,,0.4548,58.0449,,,,,,,8.0000,4.8800,,,0.0000,0.3000,,0.3600,0.6500,0.4000,1.5000,1.7500,1.7500,0.0000,0.0000,0.0000,,,,,2.1500,,,2.5000,,,,77.4049,34.6875,3.0.257
fuelbed_21541.xml,21541,"Mesic flatland 0-10 yr old long-needle pine plantation, >20 yr mFRI",2.1899,2.5021,4330.8320,1927.4464,1417.3749,458.4010,527.6097,9.0000,32.1102,100.0821,188.0000,47.6069,83.4018,2.1899,2.5021,4330.8320,1927.4464,1417.3749,458.4010,527.6097,9.0000,32.1102,100.0821,188.0000,47.6069,83.4018,331.0000,3.1636,5.2647,2.9597,3.1636,2.6529,0.0000,8.8547,3.2382,1.4735,0.9524,0.2381,0.2830,4.0000,0.8000,0.3250,0.0083,1.3797,50.0000,25.0000,25.0000,25.0000,2.4829,,,0.2001,,,,,,,3.5000,1.9250,,,0.0000,0.4000,,0.1100,1.6700,0.2300,0.5000,2.0000,1.0000,0.0000,0.0000,0.0000,,,,,0.9500,,,2.0000,,,,12.5601,3.3375,3.0.257
fuelbed_21542.xml,21542,"Mesic flatland 11-20 yr old long-needle pine plantation, >20 yr mFRI",3.8714,3.1466,4084.4897,2330.8318,1011.5374,214.5109,527.6097,9.0000,56.7657,125.8637,189.0000,56.1076,73.1766,3.8714,3.1466,4084.4897,2330.8318,1011.5374,214.5109,527.6097,9.0000,56.7657,125.8637,189.0000,56.1076,73.1766,452.0000,3.9352,5.1128,3.9352,3.5477,4.7338,3.9934,8.8547,4.0999,1.9106,1.2467,0.3501,0.3138,10.0000,0.8000,0.3250,0.0167,3.3500,40.0000,20.0000,25.0000,35.0000,4.1382,,,1.8850,,,,,,,5.5000,3.0250,,,0.0000,0.3000,,0.2100,0.2200,0.3500,1.0000,2.0000,1.0000,0.0000,0.0000,0.0000,,,,,1.5000,,,3.0000,,,,16.9650,5.7550,3.0.257
fuelbed_21543.xml,21543,"Mesic flatland 21-40 yr old long-needle pine plantation, >20 yr mFRI",6.1805,4.4253,4910.5479,3240.1792,719.1570,423.6017,527.6097,10.0000,82.6267,94.1555,162.0000,67.9173,142.7518,6.1805,4.4253,4910.5479,3240.1792,719.1570,423.6017,527.6097,10.0000,82.6267,94.1555,162.0000,67.9173,142.7518,553.0000,4.9721,5.6060,4.9721,4.2073,5.2745,4.0226,8.8547,5.3323,2.8931,2.0474,0.5973,0.2484,12.0000,0.8000,0.3250,0.0250,1.4812,15.0000,10.0000,25.0000,65.0000,6.0061,1.5246,1.6294,31.2176,,,,,,,5.5000,3.0250,,,0.0000,0.2000,,0.3200,0.4500,0.4500,1.2500,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,1.9500,,,5.5000,,,,48.8376,22.5963,3.0.257
fuelbed_21544.xml,21544,"Mesic flatland 41-60 yr old long-needle pine plantation, >20 yr mFRI",7.5969,4.9936,4849.5596,3314.8604,364.0275,643.0619,527.6097,10.0000,101.5630,106.2473,165.0000,104.0673,75.6610,7.5969,4.9936,4849.5596,3314.8604,364.0275,643.0619,527.6097,10.0000,101.5630,106.2473,165.0000,104.0673,75.6610,673.0000,5.5125,5.5711,5.5125,4.4693,6.7129,7.9112,7.1922,5.3537,3.2042,2.3161,0.6089,0.2793,12.0000,0.8000,0.3250,0.0667,1.4355,15.0000,5.0000,25.0000,95.0000,6.7568,2.2869,1.6294,53.1925,,,,,,,5.5000,3.0250,,,0.0000,0.1000,,0.4200,0.8900,0.5500,1.7500,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,2.1500,,,5.5000,,,,72.0525,33.6338,3.0.257
fuelbed_23141.xml,23141,"Mesic flatland 0-10 yr old broadleaf forest, >20 yr mFRI",6.8863,3.7152,3166.8489,1216.6581,1417.3749,458.4010,74.4147,9.0000,100.9726,148.6070,189.0000,99.8019,86.3994,6.8863,3.7152,3166.8489,1216.6581,1417.3749,458.4010,74.4147,9.0000,100.9726,148.6070,189.0000,99.8019,86.3994,531.0000,5.2484,4.5020,5.2484,3.8550,3.3064,0.0000,8.8547,4.7628,1.2639,0.7428,0.2381,0.2830,4.3000,0.8000,0.3250,0.0083,0.7510,30.0000,25.0000,25.0000,25.0000,2.4829,,,0.1501,,,,,,,2.0000,1.1000,,,0.0000,0.4000,,0.1100,1.6700,0.2300,0.5000,2.0000,1.0000,0.0000,0.0000,0.0000,,,,,0.0500,,,2.0000,,,,10.1101,2.4500,3.0.257
fuelbed_23142.xml,23142,"Mesic flatland 11-20 yr old broadleaf forest, >20 yr mFRI",11.3937,4.7565,3317.7688,1942.8911,1011.5374,214.5109,148.8294,10.0000,152.3217,101.2016,163.0000,57.2546,75.4996,11.3937,4.7565,3317.7688,1942.8911,1011.5374,214.5109,148.8294,10.0000,152.3217,101.2016,163.0000,57.2546,75.4996,762.0000,6.7509,4.6080,6.7509,4.3619,5.6807,4.3974,8.8547,5.9052,1.8085,1.1446,0.3501,0.3138,8.4000,0.8000,0.3250,0.0167,3.8044,55.0000,20.0000,25.0000,35.0000,4.0040,,,1.8546,,,,,,,5.0000,2.7500,,,0.0000,0.3000,,0.2100,0.2200,0.3500,1.0000,2.0000,1.0000,0.0000,0.0000,0.0000,,,,,0.1000,,,3.0000,,,,15.0346,4.9023,3.0.257
fuelbed_23143.xml,23143,"Mesic flatland 21-40 yr old broadleaf forest, >20 yr mFRI",9.8890,5.2010,4278.2007,2837.7832,719.1570,423.6017,297.6588,10.0000,132.2061,110.6604,163.0000,49.6935,82.5562,9.8890,5.2010,4278.2007,2837.7832,719.1570,423.6017,297.6588,10.0000,132.2061,110.6604,163.0000,49.6935,82.5562,663.0000,6.2894,5.2326,6.2894,4.5612,5.5217,3.8600,8.8547,6.0714,2.8377,1.9920,0.5973,0.2484,8.4000,0.8000,0.3250,0.0250,4.6437,65.0000,10.0000,25.0000,65.0000,6.0061,1.5246,1.6294,23.8271,,,,,,,7.0000,3.8500,,,0.0000,0.2000,,0.3200,0.4500,0.4500,1.2500,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,0.2000,,,5.5000,,,,41.1971,18.4386,3.0.257
fuelbed_23144.xml,23144,"Mesic flatland 41-60 yr old broadleaf forest, >20 yr mFRI",8.6557,5.0945,4436.0972,2901.3977,364.0275,643.0619,527.6097,10.0000,115.7176,108.3944,163.0000,43.4959,80.8657,8.6557,5.0945,4436.0972,2901.3977,364.0275,643.0619,527.6097,10.0000,115.7176,108.3944,163.0000,43.4959,80.8657,663.0000,5.8841,5.3283,5.8841,4.5142,5.7243,5.4341,7.1922,5.5242,3.1589,2.2707,0.6089,0.2793,8.4000,0.8000,0.3250,0.0667,4.5230,65.0000,5.0000,25.0000,95.0000,6.7568,2.2869,1.6294,40.8467,,,,,,,7.0000,3.8500,,,0.0000,0.1000,,0.4200,0.8900,0.5500,1.7500,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,0.5000,,,5.5000,,,,59.5567,27.0484,3.0.257
fuelbed_23145.xml,23145,"Mesic flatland 61-100 yr old broadleaf forest, >20 yr mFRI",5.1901,3.8460,3918.0476,2275.6218,364.3522,750.4638,527.6097,9.0000,76.1009,153.8404,189.0000,75.2186,89.4421,5.1901,3.8460,3918.0476,2275.6218,364.3522,750.4638,527.6097,9.0000,76.1009,153.8404,189.0000,75.2186,89.4421,544.0000,4.5563,5.0075,4.5563,3.9222,4.3270,2.8093,7.1922,4.8889,3.5151,2.6986,0.6075,0.2090,8.4000,0.8000,0.3250,0.0917,2.8451,45.0000,1.0000,25.0000,95.0000,10.5106,2.2869,1.6294,74.2203,,,,,,,5.0000,2.7500,,,0.0000,0.1000,,0.5300,0.8900,0.6000,2.0000,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,0.7000,,,5.5000,,,,90.5403,43.2852,3.0.257
fuelbed_23146.xml,23146,"Mesic flatland >100 yr old broadleaf forest, >20 yr mFRI",5.4093,4.0576,4168.7822,2441.0073,363.1230,837.0420,527.6097,10.0000,72.3175,86.3324,161.0000,235.1891,253.6014,5.4093,4.0576,4168.7822,2441.0073,363.1230,837.0420,527.6097,10.0000,72.3175,86.3324,161.0000,235.1891,253.6014,543.0000,4.6516,5.1653,4.6516,4.0287,3.6684,2.4547,7.1922,3.7068,2.8465,1.9885,0.6181,0.2399,8.4000,0.8000,0.3250,0.1083,1.1667,20.0000,1.0000,25.0000,95.0000,4.5045,4.5738,1.6294,102.3840,,,,,,,4.0000,2.2000,,,0.0000,0.1000,,0.6300,0.8900,0.6500,2.5000,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,0.7500,,,5.5000,,,,118.4040,57.1170,3.0.257
fuelbed_31111.xml,31111,"Mesic upland 0-10 yr old longleaf pine forest, 1-3 yr mFRI",5.0057,1.9140,1945.5713,141.7818,1742.9995,11.6555,49.1345,8.0000,303.3779,191.4020,186.0000,113.7667,83.2183,5.0057,1.9140,1945.5713,141.7818,1742.9995,11.6555,49.1345,8.0000,303.3779,191.4020,186.0000,113.7667,83.2183,400.0000,4.4747,3.5287,4.4747,2.7670,0.4489,0.0000,0.0000,1.0474,0.1158,0.1138,0.0020,0.0000,1.3000,1.0000,0.1917,0.0083,0.3681,5.0000,55.0000,5.0000,15.0000,0.1025,,,0.0000,,,,,,,0.5000,0.2350,,,0.0000,0.5000,,0.0200,0.0900,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0300,,,,,,,1.2400,0.3825,3.0.257
fuelbed_31112.xml,31112,"Mesic upland 11-20 yr old longleaf pine forest, 1-3 yr mFRI",8.7341,2.7561,2285.3186,310.4668,1846.3618,20.2197,108.2703,11.0000,162.0427,88.9062,201.0000,181.9604,102.0775,8.7341,2.7561,2285.3186,310.4668,1846.3618,20.2197,108.2703,11.0000,162.0427,88.9062,201.0000,181.9604,102.0775,620.0000,5.9107,3.8244,5.9107,3.3203,2.0562,3.2151,0.0000,1.5823,0.2057,0.1720,0.0053,0.0283,3.5000,1.0000,0.1917,0.0167,0.3734,10.0000,45.0000,5.0000,35.0000,0.1225,,,0.1828,,,,,,,1.0000,0.4700,,,0.0000,0.5000,,0.0400,0.0900,0.1000,0.0500,0.1500,0.1500,0.0000,0.0000,0.0000,,,,,0.0500,,,,,,,2.3128,0.6014,3.0.257
fuelbed_31113.xml,31113,"Mesic upland 21-40 yr old longleaf pine forest, 1-3 yr mFRI",6.3994,2.8481,2765.7666,853.2032,1560.4298,40.6914,311.4423,9.0000,93.8330,113.9229,189.0000,92.7450,66.2343,6.3994,2.8481,2765.7666,853.2032,1560.4298,40.6914,311.4423,9.0000,93.8330,113.9229,189.0000,92.7450,66.2343,521.0000,5.0594,4.2072,5.0594,3.3752,2.1725,2.7785,0.0000,2.2903,0.5289,0.4496,0.0137,0.0656,3.5000,1.0000,0.1917,0.0333,0.4472,15.0000,35.0000,5.0000,55.0000,0.9024,,,2.6329,,,,,,,2.5000,1.1750,,,0.0000,0.4000,,0.0500,0.1800,0.2000,0.2500,0.3000,0.3000,0.0000,0.0000,0.0000,,,,,0.1000,,,,,,,6.9129,2.1539,3.0.257
fuelbed_31114.xml,31114,"Mesic upland 41-60 yr old longleaf pine forest, 1-3 yr mFRI",6.3360,3.2094,3514.7144,884.1219,1731.2781,95.5286,803.7858,9.0000,92.9028,128.3753,189.0000,91.8257,74.6368,6.3360,3.2094,3514.7144,884.1219,1731.2781,95.5286,803.7858,9.0000,92.9028,128.3753,189.0000,91.8257,74.6368,521.0000,5.0343,4.7428,5.0343,3.5830,1.8901,2.2564,0.0000,2.1536,0.6462,0.5081,0.0239,0.1142,3.5000,1.0000,0.1917,0.0500,0.4089,15.0000,25.0000,5.0000,90.0000,0.9692,,,5.3045,,,,,,,2.5000,1.1750,,,0.0000,0.4000,,0.0700,0.3000,0.3000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,0.2500,,,,,,,10.6245,3.5647,3.0.257
fuelbed_31115.xml,31115,"Mesic upland 61-100 yr old longleaf pine forest, 1-3 yr mFRI",7.1304,3.3799,3331.7622,871.3074,1298.8789,108.7616,1052.8142,9.0000,104.5519,135.1966,189.0000,103.3397,78.6027,7.1304,3.3799,3331.7622,871.3074,1298.8789,108.7616,1052.8142,9.0000,104.5519,135.1966,189.0000,103.3397,78.6027,521.0000,5.3406,4.6177,5.3406,3.6769,1.8236,2.1101,0.0000,2.1448,0.8075,0.6488,0.0298,0.1290,3.5000,1.0000,0.1917,0.0667,0.4124,15.0000,25.0000,5.0000,90.0000,1.5708,,,28.6828,,,,,,,2.5000,1.1750,,,0.0000,0.3000,,0.0900,0.3000,0.3400,0.7500,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,0.4500,,,,,,,34.4128,15.3039,3.0.257
fuelbed_31116.xml,31116,"Mesic upland >100 yr old longleaf pine forest, 1-3 yr mFRI",6.6816,3.2946,3351.4087,874.1821,1307.2917,117.1206,1052.8142,9.0000,97.9714,131.7833,189.0000,96.8355,76.6182,6.6816,3.2946,3351.4087,874.1821,1307.2917,117.1206,1052.8142,9.0000,97.9714,131.7833,189.0000,96.8355,76.6182,521.0000,5.1698,4.6313,5.1698,3.6302,1.7990,2.0868,0.0000,2.1107,0.8535,0.6749,0.0349,0.1437,3.5000,1.0000,0.1917,0.0833,0.4100,15.0000,25.0000,5.0000,90.0000,1.5708,,,28.6828,,,,,,,2.5000,1.1750,,,0.0000,0.3000,,0.1000,0.3000,0.3400,1.0000,0.5000,0.5000,0.0000,0.0000,0.0000,,,,,0.6500,,,,,,,34.8728,15.4039,3.0.257
fuelbed_31121.xml,31121,"Mesic upland 0-10 yr old longleaf pine forest, 4-8 yr mFRI",2.4378,1.6344,2426.9592,558.3195,1530.8562,23.4779,314.3058,8.0000,147.7446,163.4373,186.0000,55.4042,71.0597,2.4378,1.6344,2426.9592,558.3195,1530.8562,23.4779,314.3058,8.0000,147.7446,163.4373,186.0000,55.4042,71.0597,300.0000,3.1227,3.9411,3.1227,2.5569,0.3581,0.0000,0.0000,0.8356,0.2421,0.2321,0.0040,0.0059,3.0000,0.8000,0.2083,0.0083,0.6894,30.0000,40.0000,10.0000,15.0000,0.1025,,,0.0000,,,,,,,2.0000,0.9400,,,0.0000,0.4000,,0.0400,0.0900,0.1000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.2500,,,,,,,2.9800,0.7950,3.0.257
fuelbed_31122.xml,31122,"Mesic upland 11-20 yr old longleaf pine forest, 4-8 yr mFRI",6.2426,2.8372,2960.6047,735.9999,1696.2590,67.8852,460.4604,9.0000,91.5331,113.4867,189.0000,90.4718,65.9806,6.2426,2.8372,2960.6047,735.9999,1696.2590,67.8852,460.4604,9.0000,91.5331,113.4867,189.0000,90.4718,65.9806,521.0000,4.9970,4.3529,4.9970,3.3688,2.3140,3.3156,0.0000,2.0834,0.5300,0.4198,0.0192,0.0909,4.0000,0.8000,0.2083,0.0250,1.3514,45.0000,30.0000,10.0000,35.0000,0.3676,,,0.3655,,,,,,,3.0000,1.4100,,,0.0000,0.4000,,0.0700,0.1800,0.2100,0.4500,0.3800,0.3800,0.0000,0.0000,0.0000,,,,,0.4500,,,,,,,5.8855,1.3128,3.0.257
fuelbed_31123.xml,31123,"Mesic upland 21-40 yr old longleaf pine forest, 4-8 yr mFRI",5.9765,2.9050,2941.6816,880.2351,1344.7094,130.2642,586.4731,9.0000,87.6320,116.2002,189.0000,86.6159,67.5583,5.9765,2.9050,2941.6816,880.2351,1344.7094,130.2642,586.4731,9.0000,87.6320,116.2002,189.0000,86.6159,67.5583,541.0000,4.8894,4.3390,4.8894,3.4088,3.5099,2.7741,7.1922,3.0177,1.0395,0.7845,0.0837,0.1713,3.0000,0.8000,0.2083,0.0417,1.4007,60.0000,25.0000,10.0000,55.0000,1.8048,,,3.9493,,,,,,,3.5000,1.6450,,,0.0000,0.3000,,0.1100,0.2500,0.3400,0.7500,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,0.6500,,,0.5000,,,,11.8493,3.6722,3.0.257
fuelbed_31124.xml,31124,"Mesic upland 41-60 yr old longleaf pine forest, 4-8 yr mFRI",5.1560,2.8990,3248.2168,897.8568,1452.9736,221.8992,675.4870,9.0000,75.6005,115.9594,189.0000,74.7239,67.4183,5.1560,2.8990,3248.2168,897.8568,1452.9736,221.8992,675.4870,9.0000,75.6005,115.9594,189.0000,74.7239,67.4183,531.0000,4.5413,4.5595,4.5413,3.4053,3.1821,2.1495,7.1922,2.8775,1.1252,0.8492,0.0900,0.1860,3.0000,0.8000,0.2083,0.0583,1.3586,60.0000,15.0000,10.0000,90.0000,1.9384,,,7.9567,,,,,,,3.5000,1.6450,,,0.0000,0.3000,,0.1400,0.3000,0.4000,1.0000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,0.8500,,,0.5000,,,,16.4467,5.7759,3.0.257
fuelbed_31125.xml,31125,"Mesic upland 61-100 yr old longleaf pine forest, 4-8 yr mFRI",4.0513,2.5448,2838.7561,885.7872,987.8097,289.6722,675.4870,9.0000,59.4029,101.7924,188.0000,88.0713,84.8270,4.0513,2.5448,2838.7561,885.7872,987.8097,289.6722,675.4870,9.0000,59.4029,101.7924,188.0000,88.0713,84.8270,431.0000,4.0256,4.2624,4.0256,3.1905,3.0579,1.8592,7.1922,2.8781,1.4108,1.1147,0.0953,0.2008,3.0000,0.8000,0.2083,0.0750,1.3789,60.0000,10.0000,10.0000,90.0000,3.1416,,,43.0241,,,,,,,3.5000,1.6450,,,0.0000,0.2000,,0.1800,0.3500,0.4100,1.2500,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,1.0500,,,0.5000,,,,51.9641,23.3596,3.0.257
fuelbed_31126.xml,31126,"Mesic upland >100 yr old longleaf pine forest, 9-20 yr mFRI",4.0756,2.3851,2243.0156,765.9046,493.5546,308.0693,675.4870,9.0000,59.7599,95.4042,186.0000,92.6278,103.7002,4.0756,2.3851,2243.0156,765.9046,493.5546,308.0693,675.4870,9.0000,59.7599,95.4042,186.0000,92.6278,103.7002,431.0000,4.0376,3.7888,4.0376,3.0888,3.0279,1.8075,7.1922,2.8598,1.4078,1.0932,0.0990,0.2156,3.0000,0.8000,0.2083,0.0917,1.1514,50.0000,10.0000,10.0000,90.0000,3.1416,,,43.0241,,,,,,,3.0000,1.4100,,,0.0000,0.1000,,0.2100,0.3500,0.3400,1.5000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,1.2500,,,0.5000,,,,51.7741,23.2921,3.0.257
fuelbed_31131.xml,31131,"Mesic upland 0-10 yr old longleaf pine forest, 9-20 yr mFRI",2.1589,1.9206,3179.7036,1120.3472,1526.2183,146.2506,386.8874,8.0000,130.8439,192.0624,186.0000,49.0664,83.5054,2.1589,1.9206,3179.7036,1120.3472,1526.2183,146.2506,386.8874,8.0000,130.8439,192.0624,186.0000,49.0664,83.5054,300.0000,2.9387,4.5111,2.9387,2.7717,0.0000,0.0000,0.0000,0.0000,0.4636,0.4516,0.0060,0.0059,3.0000,0.5000,0.3583,0.0167,1.1796,50.0000,30.0000,15.0000,15.0000,,,,,,,,,,,4.0000,1.8800,,,0.0000,0.3500,,0.1500,0.1600,0.2000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.9500,,,,,,,5.9100,1.5900,3.0.257
fuelbed_31132.xml,31132,"Mesic upland 11-20 yr old longleaf pine forest, 9-20 yr mFRI",4.7730,2.8266,3227.0723,1249.0752,1317.9082,141.8976,518.1914,9.0000,69.9858,113.0654,189.0000,69.1744,65.7357,4.7730,2.8266,3227.0723,1249.0752,1317.9082,141.8976,518.1914,9.0000,69.9858,113.0654,189.0000,69.1744,65.7357,421.0000,4.3695,4.5446,4.3695,3.3625,2.3832,3.5230,0.0000,2.0374,0.9509,0.7651,0.0772,0.1086,5.5000,0.5000,0.3583,0.0333,3.5157,75.0000,25.0000,15.0000,35.0000,0.4902,,,0.4112,,,,,,,6.0000,2.8200,,,0.0000,0.3000,,0.1100,0.2200,0.3000,0.7500,0.3800,0.3800,0.0000,0.0000,0.0000,,,,,1.5000,,,0.5000,,,,10.8512,2.9156,3.0.257
fuelbed_31133.xml,31133,"Mesic upland 21-40 yr old longleaf pine forest, 9-20 yr mFRI",5.8333,3.3617,3447.0664,1679.9133,905.5862,224.4658,637.1012,9.0000,85.5326,134.4695,189.0000,84.5410,78.1799,5.8333,3.3617,3447.0664,1679.9133,905.5862,224.4658,637.1012,9.0000,85.5326,134.4695,189.0000,84.5410,78.1799,552.0000,4.8305,4.6969,4.8305,3.6670,4.7770,5.8979,7.1922,2.8503,1.7473,1.2723,0.2890,0.1860,5.5000,0.5000,0.3583,0.0500,4.3941,90.0000,20.0000,15.0000,55.0000,1.8048,,0.8984,4.4466,,,,,,,8.0000,3.7600,,,0.0000,0.2000,,0.1600,0.3200,0.3500,1.0000,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,1.9500,,,2.5000,,,,20.4266,7.1783,3.0.257
fuelbed_31134.xml,31134,"Mesic upland 41-60 yr old longleaf pine forest, 9-20 yr mFRI",6.3811,3.4805,3093.5635,1676.8270,461.5210,318.1143,637.1012,9.0000,93.5648,139.2200,189.0000,92.4800,80.9418,6.3811,3.4805,3093.5635,1676.8270,461.5210,318.1143,637.1012,9.0000,93.5648,139.2200,189.0000,92.4800,80.9418,532.0000,5.0522,4.4496,5.0522,3.7312,3.3642,2.3797,7.1922,3.0721,1.9908,1.4026,0.3028,0.2855,5.5000,0.5000,0.3583,0.0667,4.4039,90.0000,15.0000,15.0000,90.0000,1.9384,,2.1235,8.0924,,,,,,,8.0000,3.7600,,,0.0000,0.1000,,0.2100,0.4500,0.4000,1.2500,1.2500,1.2500,0.0000,0.0000,0.0000,,,,,2.1500,,,2.5000,,,,25.6524,9.0512,3.0.257
fuelbed_31135.xml,31135,"Mesic upland 61-100 yr old longleaf pine forest, 9-20 yr mFRI",5.7805,3.3866,3138.3174,1636.5471,467.5876,397.0815,637.1012,9.0000,84.7576,135.4625,189.0000,83.7749,78.7573,5.7805,3.3866,3138.3174,1636.5471,467.5876,397.0815,637.1012,9.0000,84.7576,135.4625,189.0000,83.7749,78.7573,532.0000,4.8085,4.4817,4.8085,3.6805,3.3037,2.1400,7.1922,3.1708,2.3339,1.6324,0.3166,0.3849,5.5000,0.5000,0.3583,0.0833,3.8214,80.0000,10.0000,15.0000,90.0000,3.1416,,1.6335,43.9670,,,,,,,7.5000,3.5250,,,0.0000,0.1000,,0.2600,0.5000,0.4500,1.5000,1.7500,1.7500,0.0000,0.0000,0.0000,,,,,2.3500,,,2.5000,,,,62.6270,26.9710,3.0.257
